Stkcd,Dretnd,,,,,
600018,0.008097,,,,,
600018,-0.012048,,,,,
600018,0.004065,,,,,
600018,0.004049,,,,,
600018,-0.004032,,,,,
600018,-0.008097,,,,,
600018,-0.004082,,,,,
600018,0.004098,,,,,
600018,0.032653,,,,,
600018,-0.003953,,,,,
600018,-0.011905,,,,,
600018,0.004016,,,,,
600018,0,,,,,
600018,0.012,,,,,
600018,-0.023715,,,,,
600018,-0.004049,,,,,
600018,0.004065,,,,,
600018,-0.016194,,,,,
600018,0.00823,,,,,
600018,-0.016327,,,,,
600018,0,,,,,
600018,-0.012448,,,,,
600018,0.012605,,,,,
600018,0.008299,,,,,
600018,0,,,,,
600018,0.016461,,,,,
600018,0.008097,,,,,
600018,-0.008032,,,,,
600018,-0.004049,,,,,
600018,-0.00813,,,,,
600018,-0.008197,,,,,
600018,0.004132,,,,,
600018,0.016461,,,,,
600018,0,,,,,
600018,0.004049,,,,,
600018,-0.008065,,,,,
600018,0.004065,,,,,
600018,0.020243,,,,,
600018,-0.027778,,,,,
600018,0.004082,,,,,
600018,0.004065,,,,,
600018,0,,,,,
600018,0.012146,,,,,
600018,0.008,,,,,
600018,0.003968,,,,,
600018,0.003953,,,,,
600018,-0.011811,,,,,
600019,-0.006148,,,,,
600019,-0.016495,,,,,
600019,-0.004193,,,,,
600019,-0.018947,,,,,
600019,0.012876,,,,,
600019,-0.002119,,,,,
600019,0.010616,,,,,
600019,0.010504,,,,,
600019,-0.002079,,,,,
600019,0.0125,,,,,
600019,0.022634,,,,,
600019,-0.018109,,,,,
600019,0.006148,,,,,
600019,-0.01222,,,,,
600019,0,,,,,
600019,0.002062,,,,,
600019,-0.004115,,,,,
600019,0.012397,,,,,
600019,0.012245,,,,,
600019,0.02621,,,,,
600019,-0.005894,,,,,
600019,0.001976,,,,,
600019,-0.013807,,,,,
600019,0.014,,,,,
600019,0.023669,,,,,
600019,-0.017341,,,,,
600019,0.015686,,,,,
600019,0.003861,,,,,
600019,-0.013462,,,,,
600019,-0.007797,,,,,
600019,-0.013752,,,,,
600019,0.011952,,,,,
600019,0,,,,,
600019,0,,,,,
600019,-0.017717,,,,,
600019,0.018036,,,,,
600019,0.001969,,,,,
600019,0.003929,,,,,
600019,0,,,,,
600019,-0.005871,,,,,
600019,0.009843,,,,,
600019,-0.009747,,,,,
600019,0.001969,,,,,
600019,0,,,,,
600019,0,,,,,
600019,0.005894,,,,,
600019,0.003906,,,,,
600019,0.005837,,,,,
600019,0.003868,,,,,
600019,0.021195,,,,,
600019,-0.00566,,,,,
600019,-0.00759,,,,,
600019,0.003824,,,,,
600019,-0.013333,,,,,
600019,-0.009653,,,,,
600019,-0.005848,,,,,
600019,0.005882,,,,,
600019,0.001949,,,,,
600019,-0.005837,,,,,
600019,0.005871,,,,,
600019,-0.011673,,,,,
600019,-0.005906,,,,,
600019,-0.009901,,,,,
600019,-0.004,,,,,
600019,0.004016,,,,,
600019,-0.004,,,,,
600019,-0.014056,,,,,
600019,0.002037,,,,,
600019,0.00813,,,,,
600019,-0.022177,,,,,
600019,-0.020619,,,,,
600019,0.004211,,,,,
600019,0.010482,,,,,
600019,0,,,,,
600019,-0.008299,,,,,
600019,0.002092,,,,,
600019,-0.004175,,,,,
600019,0.010482,,,,,
600019,0.002075,,,,,
600019,-0.004141,,,,,
600019,-0.002079,,,,,
600019,0.016667,,,,,
600019,0.006148,,,,,
600019,0.016293,,,,,
600019,-0.006012,,,,,
600019,-0.002016,,,,,
600019,0.008081,,,,,
600019,0.002004,,,,,
600019,0.016,,,,,
600019,-0.003937,,,,,
600019,0.003953,,,,,
600019,0.001969,,,,,
600019,-0.011788,,,,,
600019,-0.015905,,,,,
600019,0.00202,,,,,
600019,-0.008065,,,,,
600019,-0.00813,,,,,
600019,-0.010246,,,,,
600019,-0.008282,,,,,
600019,0.006263,,,,,
600019,-0.006224,,,,,
600019,0.002088,,,,,
600019,0.010417,,,,,
600019,-0.002062,,,,,
600019,-0.004132,,,,,
600019,-0.004149,,,,,
600019,0.016667,,,,,
600019,0.004098,,,,,
600019,-0.010204,,,,,
600019,-0.002062,,,,,
600019,0,,,,,
600019,-0.020661,,,,,
600019,0.012658,,,,,
600019,0,,,,,
600019,0,,,,,
600019,0,,,,,
600019,-0.045834,,,,,
600019,-0.032751,,,,,
600019,0.002257,,,,,
600019,-0.013514,,,,,
600019,0.011416,,,,,
600019,0.004515,,,,,
600019,-0.006742,,,,,
600019,0.006787,,,,,
600019,-0.008989,,,,,
600019,-0.004535,,,,,
600019,0,,,,,
600019,-0.006834,,,,,
600019,-0.011468,,,,,
600019,0.00232,,,,,
600019,-0.009259,,,,,
600019,0,,,,,
600019,0.004673,,,,,
600019,-0.013953,,,,,
600019,0.009434,,,,,
600019,-0.025701,,,,,
600019,-0.004796,,,,,
600019,0.00241,,,,,
600019,0,,,,,
600019,0.004808,,,,,
600019,-0.011962,,,,,
600019,0.002421,,,,,
600019,0.009662,,,,,
600019,0,,,,,
600019,-0.002392,,,,,
600019,-0.014388,,,,,
600019,0,,,,,
600019,0,,,,,
600019,0.012165,,,,,
600019,0.002404,,,,,
600019,0.01199,,,,,
600019,-0.004739,,,,,
600019,-0.002381,,,,,
600019,0.011933,,,,,
600019,0.002358,,,,,
600019,0,,,,,
600019,0.004706,,,,,
600019,-0.007026,,,,,
600019,0,,,,,
600019,0,,,,,
600019,-0.007075,,,,,
600019,-0.007126,,,,,
600019,-0.009569,,,,,
600019,0.002415,,,,,
600019,0,,,,,
600019,-0.009639,,,,,
600019,0.002433,,,,,
600019,-0.002427,,,,,
600019,0,,,,,
600019,-0.002433,,,,,
600019,-0.007317,,,,,
600019,0.100737,,,,,
600019,-0.026786,,,,,
600019,0.006881,,,,,
600019,-0.006834,,,,,
600019,-0.002294,,,,,
600019,-0.004598,,,,,
600019,0.011547,,,,,
600019,0.015982,,,,,
600019,0.011236,,,,,
600019,0.017778,,,,,
600019,0,,,,,
600019,-0.00655,,,,,
600019,0.008791,,,,,
600019,0.008715,,,,,
600019,0,,,,,
600019,0.00216,,,,,
600019,-0.008621,,,,,
600019,0.002174,,,,,
600019,0.010846,,,,,
600019,-0.025751,,,,,
600019,0.004405,,,,,
600019,-0.004386,,,,,
600019,0.006608,,,,,
600019,0.002188,,,,,
600019,-0.002183,,,,,
600019,0.013129,,,,,
600019,0.00216,,,,,
600019,-0.002155,,,,,
600019,-0.00432,,,,,
600019,-0.002169,,,,,
600019,-0.021739,,,,,
600019,-0.002222,,,,,
600019,0.011136,,,,,
600019,0.002203,,,,,
600019,0.004396,,,,,
600019,-0.002188,,,,,
600019,0.002193,,,,,
600019,0.004376,,,,,
600019,0,,,,,
600019,-0.002179,,,,,
600019,0.00655,,,,,
600019,0.004338,,,,,
600019,0.008639,,,,,
600019,0.002141,,,,,
600019,0.002137,,,,,
600019,-0.004264,,,,,
600019,0,,,,,
600019,-0.006424,,,,,
600019,0.002155,,,,,
600028,-0.002695,,,,,
600028,-0.022973,,,,,
600028,-0.012448,,,,,
600028,-0.008403,,,,,
600028,0.016949,,,,,
600028,-0.015278,,,,,
600028,0.005642,,,,,
600028,-0.002805,,,,,
600028,-0.011252,,,,,
600028,0.009957,,,,,
600028,0.005634,,,,,
600028,-0.009804,,,,,
600028,0.005658,,,,,
600028,0.002813,,,,,
600028,0.007013,,,,,
600028,0.02507,,,,,
600028,0.008152,,,,,
600028,0.008086,,,,,
600028,0.036096,,,,,
600028,0.005161,,,,,
600028,-0.011553,,,,,
600028,-0.005195,,,,,
600028,-0.005222,,,,,
600028,-0.010499,,,,,
600028,0.026525,,,,,
600028,-0.020672,,,,,
600028,0.010554,,,,,
600028,0.010444,,,,,
600028,-0.005168,,,,,
600028,0.007792,,,,,
600028,0.003866,,,,,
600028,0.008986,,,,,
600028,-0.006361,,,,,
600028,-0.003841,,,,,
600028,-0.01671,,,,,
600028,0.016993,,,,,
600028,-0.011568,,,,,
600028,-0.002601,,,,,
600028,-0.002608,,,,,
600028,0.001307,,,,,
600028,0.007833,,,,,
600028,-0.010363,,,,,
600028,-0.003927,,,,,
600028,-0.001314,,,,,
600028,-0.006579,,,,,
600028,0.003974,,,,,
600028,0.001319,,,,,
600028,0.00527,,,,,
600028,0.007864,,,,,
600028,0.0013,,,,,
600028,-0.01039,,,,,
600028,-0.006562,,,,,
600028,0.010568,,,,,
600028,-0.010458,,,,,
600028,-0.015852,,,,,
600028,-0.002685,,,,,
600028,0.008075,,,,,
600028,0.006676,,,,,
600028,-0.007958,,,,,
600028,0.009358,,,,,
600028,-0.005298,,,,,
600028,0.006658,,,,,
600028,0.013228,,,,,
600028,-0.002611,,,,,
600028,-0.005236,,,,,
600028,-0.010526,,,,,
600028,-0.009309,,,,,
600028,-0.002685,,,,,
600028,0.001346,,,,,
600028,0.001344,,,,,
600028,-0.026846,,,,,
600028,-0.016552,,,,,
600028,0.008415,,,,,
600028,0.001391,,,,,
600028,-0.002778,,,,,
600028,-0.005571,,,,,
600028,0.004202,,,,,
600028,0,,,,,
600028,0.013947,,,,,
600028,0,,,,,
600028,0,,,,,
600028,-0.005502,,,,,
600028,0.008299,,,,,
600028,-0.00823,,,,,
600028,0.016598,,,,,
600028,-0.010884,,,,,
600028,0.002751,,,,,
600028,-0.001372,,,,,
600028,0,,,,,
600028,-0.013736,,,,,
600028,0.022284,,,,,
600028,-0.001362,,,,,
600028,-0.008186,,,,,
600028,0.002751,,,,,
600028,-0.005487,,,,,
600028,-0.01931,,,,,
600028,0.001406,,,,,
600028,-0.011236,,,,,
600028,-0.005682,,,,,
600028,-0.008571,,,,,
600028,0.012968,,,,,
600028,-0.015647,,,,,
600028,0.008671,,,,,
600028,0.004298,,,,,
600028,-0.002853,,,,,
600028,-0.004292,,,,,
600028,0.00431,,,,,
600028,-0.030043,,,,,
600028,0.001475,,,,,
600028,-0.002946,,,,,
600028,-0.013294,,,,,
600028,0.002994,,,,,
600028,-0.031343,,,,,
600028,0.001541,,,,,
600028,0,,,,,
600028,-0.003077,,,,,
600028,-0.00463,,,,,
600028,0.010853,,,,,
600028,-0.006135,,,,,
600028,-0.003086,,,,,
600028,-0.00774,,,,,
600028,0.01248,,,,,
600028,-0.003082,,,,,
600028,-0.007728,,,,,
600028,0.003115,,,,,
600028,-0.006211,,,,,
600028,-0.004688,,,,,
600028,-0.00471,,,,,
600028,0,,,,,
600028,-0.007886,,,,,
600028,0.00159,,,,,
600028,-0.007937,,,,,
600028,0.0032,,,,,
600028,-0.001595,,,,,
600028,-0.023962,,,,,
600028,-0.00491,,,,,
600028,-0.046053,,,,,
600028,0.006897,,,,,
600028,-0.003425,,,,,
600028,0.005155,,,,,
600028,0.017094,,,,,
600028,-0.006723,,,,,
600028,0.005076,,,,,
600028,0.008418,,,,,
600028,0.021703,,,,,
600028,-0.006536,,,,,
600028,-0.009868,,,,,
600028,0.008306,,,,,
600028,-0.003295,,,,,
600028,0.003306,,,,,
600028,0.00659,,,,,
600028,-0.001637,,,,,
600028,-0.008197,,,,,
600028,-0.001653,,,,,
600028,-0.014901,,,,,
600028,0.021849,,,,,
600028,0.003289,,,,,
600028,0.003279,,,,,
600028,-0.003268,,,,,
600028,0.008197,,,,,
600028,-0.003252,,,,,
600028,-0.001631,,,,,
600028,0.011438,,,,,
600028,-0.009693,,,,,
600028,0,,,,,
600028,0.009788,,,,,
600028,-0.011309,,,,,
600028,0.004902,,,,,
600028,-0.014634,,,,,
600028,0.00165,,,,,
600028,-0.008237,,,,,
600028,-0.018272,,,,,
600028,0.054146,,,,,
600028,-0.030498,,,,,
600028,0.006623,,,,,
600028,-0.006579,,,,,
600028,0.001656,,,,,
600028,0.009917,,,,,
600028,-0.00982,,,,,
600028,-0.004959,,,,,
600028,0.026578,,,,,
600028,0.006472,,,,,
600028,-0.012862,,,,,
600028,0.001629,,,,,
600028,-0.004878,,,,,
600028,0.003268,,,,,
600028,-0.02443,,,,,
600028,-0.008347,,,,,
600028,0,,,,,
600028,-0.015152,,,,,
600028,0.015385,,,,,
600028,-0.008418,,,,,
600028,0.003396,,,,,
600028,-0.013536,,,,,
600028,0.017153,,,,,
600028,0.010118,,,,,
600028,0,,,,,
600028,0.03172,,,,,
600028,0.004854,,,,,
600028,-0.004831,,,,,
600028,-0.012945,,,,,
600028,0.006557,,,,,
600028,-0.003257,,,,,
600028,0.017974,,,,,
600028,0.017657,,,,,
600028,0.004732,,,,,
600028,0.00471,,,,,
600028,-0.015625,,,,,
600028,0.001587,,,,,
600028,-0.014263,,,,,
600028,-0.008039,,,,,
600028,0.011345,,,,,
600028,-0.00641,,,,,
600028,0.004839,,,,,
600028,0.024077,,,,,
600028,0.004702,,,,,
600028,0,,,,,
600028,-0.0078,,,,,
600028,0.006289,,,,,
600028,-0.015625,,,,,
600029,-0.005906,,,,,
600029,-0.005941,,,,,
600029,-0.033865,,,,,
600029,-0.018557,,,,,
600029,-0.039916,,,,,
600029,0.035011,,,,,
600029,-0.014799,,,,,
600029,-0.004292,,,,,
600029,-0.008621,,,,,
600029,0,,,,,
600029,0.028261,,,,,
600029,-0.010571,,,,,
600029,-0.004274,,,,,
600029,0.002146,,,,,
600029,-0.002141,,,,,
600029,0.017167,,,,,
600029,-0.033755,,,,,
600029,-0.008734,,,,,
600029,0.004405,,,,,
600029,0.041667,,,,,
600029,0.073684,,,,,
600029,-0.011765,,,,,
600029,-0.007937,,,,,
600029,-0.032,,,,,
600029,-0.024793,,,,,
600029,0.061441,,,,,
600029,-0.015968,,,,,
600029,0.048682,,,,,
600029,0.005803,,,,,
600029,-0.032692,,,,,
600029,-0.001988,,,,,
600029,-0.013944,,,,,
600029,0.020202,,,,,
600029,0.007921,,,,,
600029,-0.005894,,,,,
600029,-0.027668,,,,,
600029,0.02439,,,,,
600029,0.005952,,,,,
600029,0,,,,,
600029,0.005917,,,,,
600029,-0.005882,,,,,
600029,0.029586,,,,,
600029,-0.01341,,,,,
600029,-0.005825,,,,,
600029,-0.003906,,,,,
600029,0.003922,,,,,
600029,0.025391,,,,,
600029,0.001905,,,,,
600029,0.019011,,,,,
600029,0.022388,,,,,
600029,-0.010949,,,,,
600029,-0.020295,,,,,
600029,0,,,,,
600029,0.016949,,,,,
600029,-0.007407,,,,,
600029,-0.022388,,,,,
600029,-0.009542,,,,,
600029,0.011561,,,,,
600029,0.009524,,,,,
600029,-0.013208,,,,,
600029,0.005736,,,,,
600029,-0.032319,,,,,
600029,-0.02947,,,,,
600029,0.008097,,,,,
600029,-0.006024,,,,,
600029,-0.028283,,,,,
600029,0.004158,,,,,
600029,0.004141,,,,,
600029,-0.014433,,,,,
600029,-0.008368,,,,,
600029,-0.008439,,,,,
600029,-0.029787,,,,,
600029,-0.019737,,,,,
600029,0.008949,,,,,
600029,0.019956,,,,,
600029,-0.008696,,,,,
600029,0.015351,,,,,
600029,0.00216,,,,,
600029,-0.006466,,,,,
600029,0.013015,,,,,
600029,0.008565,,,,,
600029,-0.016985,,,,,
600029,-0.015119,,,,,
600029,0.024123,,,,,
600029,0,,,,,
600029,0.019272,,,,,
600029,0.008403,,,,,
600029,0,,,,,
600029,0.004167,,,,,
600029,0.016598,,,,,
600029,-0.010204,,,,,
600029,0.026804,,,,,
600029,0.008032,,,,,
600029,-0.003984,,,,,
600029,-0.01,,,,,
600029,-0.016162,,,,,
600029,-0.016427,,,,,
600029,0.002088,,,,,
600029,-0.008333,,,,,
600029,-0.014706,,,,,
600029,-0.008529,,,,,
600029,-0.015054,,,,,
600029,0.021834,,,,,
600029,-0.008547,,,,,
600029,-0.00431,,,,,
600029,0.008658,,,,,
600029,-0.006438,,,,,
600029,0.010799,,,,,
600029,-0.002137,,,,,
600029,0.006424,,,,,
600029,0.034043,,,,,
600029,-0.00823,,,,,
600029,0.010373,,,,,
600029,-0.039014,,,,,
600029,-0.008547,,,,,
600029,0.008621,,,,,
600029,-0.00641,,,,,
600029,-0.002151,,,,,
600029,0.002155,,,,,
600029,0.002151,,,,,
600029,0.012876,,,,,
600029,-0.002119,,,,,
600029,-0.012739,,,,,
600029,-0.006452,,,,,
600029,-0.004329,,,,,
600029,-0.019565,,,,,
600029,0.022173,,,,,
600029,0.010846,,,,,
600029,0.008584,,,,,
600029,0.006383,,,,,
600029,-0.012685,,,,,
600029,0.021413,,,,,
600029,-0.048219,,,,,
600029,0.022026,,,,,
600029,-0.021552,,,,,
600029,0.028634,,,,,
600029,-0.008565,,,,,
600029,-0.015119,,,,,
600029,0.004386,,,,,
600029,-0.0131,,,,,
600029,0.019912,,,,,
600029,-0.021692,,,,,
600029,-0.006652,,,,,
600029,-0.004464,,,,,
600029,-0.013453,,,,,
600029,-0.013636,,,,,
600029,0.002304,,,,,
600029,-0.018391,,,,,
600029,-0.014052,,,,,
600029,0.004751,,,,,
600029,-0.028369,,,,,
600029,0.004866,,,,,
600029,-0.002421,,,,,
600029,0.002427,,,,,
600029,0.002421,,,,,
600029,0,,,,,
600029,0,,,,,
600029,-0.016908,,,,,
600029,-0.009828,,,,,
600029,-0.007444,,,,,
600029,-0.0325,,,,,
600029,-0.018088,,,,,
600029,-0.013158,,,,,
600029,0.018667,,,,,
600029,-0.013089,,,,,
600029,0.002653,,,,,
600029,-0.005291,,,,,
600029,-0.021277,,,,,
600029,0.002717,,,,,
600029,-0.02981,,,,,
600029,-0.019553,,,,,
600029,-0.008547,,,,,
600029,0.005747,,,,,
600029,-0.011429,,,,,
600029,-0.020231,,,,,
600029,0.0059,,,,,
600029,0.046921,,,,,
600029,-0.002801,,,,,
600029,-0.019663,,,,,
600029,0.011461,,,,,
600029,-0.011331,,,,,
600029,-0.002865,,,,,
600029,-0.04023,,,,,
600029,-0.011976,,,,,
600029,0.006061,,,,,
600029,-0.003012,,,,,
600029,0.030211,,,,,
600029,-0.005865,,,,,
600029,-0.014749,,,,,
600029,-0.017964,,,,,
600029,0.027439,,,,,
600029,0.011869,,,,,
600029,-0.002933,,,,,
600029,0.026471,,,,,
600029,0.005731,,,,,
600029,-0.014245,,,,,
600029,0.00289,,,,,
600029,-0.008646,,,,,
600029,0.005814,,,,,
600029,-0.00289,,,,,
600029,0.017391,,,,,
600029,0.011396,,,,,
600029,0.002817,,,,,
600029,-0.022472,,,,,
600029,0.011494,,,,,
600029,0.039773,,,,,
600029,0.005464,,,,,
600029,0,,,,,
600029,0,,,,,
600029,-0.01087,,,,,
600029,0.019231,,,,,
600029,-0.002695,,,,,
600029,0.005405,,,,,
600029,-0.024194,,,,,
600029,-0.022039,,,,,
600029,-0.030986,,,,,
600029,0,,,,,
600029,0.020349,,,,,
600029,-0.019943,,,,,
600029,0.011628,,,,,
600030,-0.00542,,,,,
600030,-0.009991,,,,,
600030,-0.025688,,,,,
600030,-0.010358,,,,,
600030,-0.029496,,,,,
600030,0.020588,,,,,
600030,-0.010567,,,,,
600030,-0.019417,,,,,
600030,-0.012871,,,,,
600030,-0.014042,,,,,
600030,-0.024415,,,,,
600030,0,,,,,
600030,0.013556,,,,,
600030,-0.012346,,,,,
600030,0.011458,,,,,
600030,-0.015448,,,,,
600030,-0.028243,,,,,
600030,0.010764,,,,,
600030,0.038339,,,,,
600030,0.037949,,,,,
600030,-0.003953,,,,,
600030,-0.00496,,,,,
600030,-0.022931,,,,,
600030,0.003061,,,,,
600030,0.069176,,,,,
600030,-0.003806,,,,,
600030,0.035339,,,,,
600030,0.015683,,,,,
600030,-0.029973,,,,,
600030,0.000936,,,,,
600030,-0.02058,,,,,
600030,0.031519,,,,,
600030,0.009259,,,,,
600030,-0.005505,,,,,
600030,-0.02952,,,,,
600030,0.040875,,,,,
600030,-0.007306,,,,,
600030,0.0092,,,,,
600030,-0.001823,,,,,
600030,-0.007306,,,,,
600030,0.020239,,,,,
600030,0.003607,,,,,
600030,0.000898,,,,,
600030,0.001795,,,,,
600030,0.006272,,,,,
600030,0.032057,,,,,
600030,-0.006903,,,,,
600030,0.024327,,,,,
600030,0.014419,,,,,
600030,0.004181,,,,,
600030,-0.017485,,,,,
600030,0.004237,,,,,
600030,0.032911,,,,,
600030,0.002451,,,,,
600030,-0.007335,,,,,
600030,-0.007389,,,,,
600030,0.031431,,,,,
600030,0,,,,,
600030,-0.008821,,,,,
600030,0.006472,,,,,
600030,-0.036977,,,,,
600030,-0.006678,,,,,
600030,0.033613,,,,,
600030,-0.004065,,,,,
600030,-0.040816,,,,,
600030,-0.011915,,,,,
600030,0.011197,,,,,
600030,-0.007666,,,,,
600030,0,,,,,
600030,0.003433,,,,,
600030,-0.019675,,,,,
600030,-0.014834,,,,,
600030,0.026572,,,,,
600030,0.057808,,,,,
600030,0.013051,,,,,
600030,-0.011272,,,,,
600030,0.017101,,,,,
600030,-0.000801,,,,,
600030,0.040865,,,,,
600030,0.012317,,,,,
600030,0.002281,,,,,
600030,-0.030349,,,,,
600030,0.047731,,,,,
600030,-0.007468,,,,,
600030,0.015801,,,,,
600030,-0.028148,,,,,
600030,0.009909,,,,,
600030,-0.006792,,,,,
600030,-0.00228,,,,,
600030,-0.009901,,,,,
600030,0.013077,,,,,
600030,0.028094,,,,,
600030,-0.000739,,,,,
600030,-0.012565,,,,,
600030,-0.02021,,,,,
600030,-0.016043,,,,,
600030,0.007764,,,,,
600030,-0.016179,,,,,
600030,0.007831,,,,,
600030,0.012432,,,,,
600030,-0.016117,,,,,
600030,0.038222,,,,,
600030,-0.018032,,,,,
600030,-0.009946,,,,,
600030,0.027821,,,,,
600030,0.022556,,,,,
600030,-0.011765,,,,,
600030,-0.014881,,,,,
600030,0.018882,,,,,
600030,0.018532,,,,,
600030,0.005822,,,,,
600030,-0.003618,,,,,
600030,0.007988,,,,,
600030,-0.038905,,,,,
600030,-0.015742,,,,,
600030,-0.002285,,,,,
600030,0.003817,,,,,
600030,-0.00076,,,,,
600030,0.025875,,,,,
600030,-0.014095,,,,,
600030,0.016554,,,,,
600030,-0.011843,,,,,
600030,0.00824,,,,,
600030,0.009658,,,,,
600030,-0.013981,,,,,
600030,-0.05597,,,,,
600030,-0.026877,,,,,
600030,0.003249,,,,,
600030,0.002429,,,,,
600030,-0.025848,,,,,
600030,0.047264,,,,,
600030,-0.004751,,,,,
600030,0.002387,,,,,
600030,-0.006349,,,,,
600030,-0.027157,,,,,
600030,0.03202,,,,,
600030,-0.037391,,,,,
600030,0.004132,,,,,
600030,0.022222,,,,,
600030,0.025765,,,,,
600030,-0.006279,,,,,
600030,-0.013428,,,,,
600030,0.026421,,,,,
600030,0.01014,,,,,
600030,-0.000772,,,,,
600030,-0.009274,,,,,
600030,-0.040562,,,,,
600030,-0.002439,,,,,
600030,-0.005705,,,,,
600030,0.001639,,,,,
600030,-0.000818,,,,,
600030,-0.012285,,,,,
600030,0.013267,,,,,
600030,0.017185,,,,,
600030,-0.037812,,,,,
600030,0.004181,,,,,
600030,0.01582,,,,,
600030,-0.001639,,,,,
600030,0.002463,,,,,
600030,0.002457,,,,,
600030,-0.012255,,,,,
600030,-0.090984,,,,,
600030,-0.016379,,,,,
600030,-0.010176,,,,,
600030,0.002804,,,,,
600030,0.006524,,,,,
600030,-0.00463,,,,,
600030,0.00186,,,,,
600030,0.003714,,,,,
600030,0,,,,,
600030,-0.004625,,,,,
600030,-0.052974,,,,,
600030,0.004907,,,,,
600030,-0.006836,,,,,
600030,0.016716,,,,,
600030,-0.011605,,,,,
600030,0.029354,,,,,
600030,0.005703,,,,,
600030,0.003781,,,,,
600030,0.004708,,,,,
600030,0.075914,,,,,
600030,-0.002613,,,,,
600030,-0.013974,,,,,
600030,0.004429,,,,,
600030,-0.008818,,,,,
600030,0.010676,,,,,
600030,-0.040493,,,,,
600030,-0.007339,,,,,
600030,0.010166,,,,,
600030,-0.011894,,,,,
600030,-0.002778,,,,,
600030,0.005571,,,,,
600030,0.017544,,,,,
600030,-0.001815,,,,,
600030,0.049091,,,,,
600030,0.021664,,,,,
600030,-0.025445,,,,,
600030,0.032202,,,,,
600030,-0.005059,,,,,
600030,-0.018644,,,,,
600030,-0.003454,,,,,
600030,0.005199,,,,,
600030,0.00431,,,,,
600030,-0.003433,,,,,
600030,0.017227,,,,,
600030,-0.006774,,,,,
600030,0.00682,,,,,
600030,-0.026249,,,,,
600030,-0.007826,,,,,
600030,-0.010517,,,,,
600030,-0.025686,,,,,
600030,-0.022727,,,,,
600030,0.00186,,,,,
600030,0.011142,,,,,
600030,0.027548,,,,,
600030,0.011618,,,,,
600030,-0.004417,,,,,
600030,0,,,,,
600030,-0.012422,,,,,
600030,-0.020665,,,,,
600031,-0.0163,,,,,
600031,0.001657,,,,,
600031,-0.013234,,,,,
600031,0.011735,,,,,
600031,-0.048053,,,,,
600031,0.013055,,,,,
600031,-0.017182,,,,,
600031,0.005245,,,,,
600031,-0.017391,,,,,
600031,0.030088,,,,,
600031,0.052405,,,,,
600031,-0.006531,,,,,
600031,-0.018899,,,,,
600031,0.026801,,,,,
600031,0.010604,,,,,
600031,0.012107,,,,,
600031,-0.035885,,,,,
600031,-0.002481,,,,,
600031,0,,,,,
600031,0.04063,,,,,
600031,0.060558,,,,,
600031,-0.013524,,,,,
600031,0.006855,,,,,
600031,-0.022693,,,,,
600031,0.010836,,,,,
600031,0.054364,,,,,
600031,-0.00581,,,,,
600031,0.008766,,,,,
600031,0.013034,,,,,
600031,0.015726,,,,,
600031,-0.028853,,,,,
600031,0.018841,,,,,
600031,-0.008535,,,,,
600031,-0.003587,,,,,
600031,-0.025198,,,,,
600031,0.025111,,,,,
600031,-0.007925,,,,,
600031,0.007988,,,,,
600031,-0.002882,,,,,
600031,-0.010838,,,,,
600031,0.013148,,,,,
600031,-0.008652,,,,,
600031,0.007273,,,,,
600031,0,,,,,
600031,0.00361,,,,,
600031,0.013669,,,,,
600031,0.011356,,,,,
600031,0.015439,,,,,
600031,0.002764,,,,,
600031,-0.001378,,,,,
600031,0.006211,,,,,
600031,-0.002743,,,,,
600031,0.020633,,,,,
600031,0.001348,,,,,
600031,-0.02961,,,,,
600031,-0.022885,,,,,
600031,0.011356,,,,,
600031,0.014035,,,,,
600031,-0.007612,,,,,
600031,0.004184,,,,,
600031,-0.025,,,,,
600031,-0.017094,,,,,
600031,0.010145,,,,,
600031,-0.006456,,,,,
600031,-0.019495,,,,,
600031,0,,,,,
600031,0.001473,,,,,
600031,-0.025735,,,,,
600031,0.010566,,,,,
600031,-0.008215,,,,,
600031,-0.03238,,,,,
600031,-0.041245,,,,,
600031,-0.004058,,,,,
600031,0.07172,,,,,
600031,-0.00076,,,,,
600031,0.00761,,,,,
600031,0.030967,,,,,
600031,0.025641,,,,,
600031,0.006429,,,,,
600031,0.001419,,,,,
600031,-0.004961,,,,,
600031,-0.023504,,,,,
600031,0.062728,,,,,
600031,-0.005491,,,,,
600031,0.00069,,,,,
600031,-0.002069,,,,,
600031,-0.006911,,,,,
600031,-0.001392,,,,,
600031,0.011847,,,,,
600031,-0.02686,,,,,
600031,0.033263,,,,,
600031,0.023288,,,,,
600031,-0.009371,,,,,
600031,0.006081,,,,,
600031,-0.005373,,,,,
600031,-0.033761,,,,,
600031,-0.003494,,,,,
600031,-0.00561,,,,,
600031,0.000705,,,,,
600031,0.008457,,,,,
600031,-0.036338,,,,,
600031,0.017404,,,,,
600031,-0.024947,,,,,
600031,0.002193,,,,,
600031,0.052516,,,,,
600031,0.007623,,,,,
600031,0.013755,,,,,
600031,-0.010855,,,,,
600031,0.045267,,,,,
600031,-0.002625,,,,,
600031,-0.008553,,,,,
600031,-0.008626,,,,,
600031,-0.001339,,,,,
600031,-0.044236,,,,,
600031,0.000701,,,,,
600031,-0.008409,,,,,
600031,0.002827,,,,,
600031,0.007752,,,,,
600031,0.023077,,,,,
600031,0.005468,,,,,
600031,0.014276,,,,,
600031,-0.008043,,,,,
600031,-0.013514,,,,,
